"name";"color";"tone";"first_photo"
"АП-61-1";"мультиколор";"";"https://star-tex.ru/media/items/19_VCIgI2W.jpg"
"АП-62-1";"мультиколор";"";"https://star-tex.ru/media/items/8_frEh68X.jpg"
"АП-63-1";"мультиколор";"";"https://star-tex.ru/media/items/1_it3Q797.jpg"
"АП-67-1";"мультиколор";"";"https://star-tex.ru/media/items/130_A5XtnKN.jpg"
"АП-68-1";"оранжевый";"";"https://star-tex.ru/media/items/8257050_Image_qgCkcAZ.jpg"
"АП-68-10";"красный";"";"https://star-tex.ru/media/items/5319538_Image_2AnOloY.jpg"
"АП-68-11";"фуксия";"";"https://star-tex.ru/media/items/5319562_Image_oulcsxr.jpg"
"АП-68-12";"зеленый";"";"https://star-tex.ru/media/items/24_0ITqq8b.jpg"
"АП-68-13";"фиолетовый";"темно-фиолетовый";"https://star-tex.ru/media/items/14_epCTBHo.jpg"
"АП-68-2";"бирюзовый";"";"https://star-tex.ru/media/items/5319566_Image_ekZmgFG.jpg"
"АП-68-3";"сиреневый";"темно-сиреневый";"https://star-tex.ru/media/items/5319558_Image_hGapVyd.jpg"
"АП-68-4";"желтый";"";"https://star-tex.ru/media/items/5319554_Image_vs6tbWR.jpg"
"АП-68-5";"синий";"темно-синий";"https://star-tex.ru/media/items/8257057_Image_4AkN7v0.jpg"
"АП-68-6";"черный";"";"https://star-tex.ru/media/items/16_neEudwS.jpg"
"АП-68-7";"красный";"";"https://star-tex.ru/media/items/8257064_Image_fTCjbWG.jpg"
"АП-68-8";"белый";"";"https://star-tex.ru/media/items/21_ZffGbsV.jpg"
"АП-68-9";"синий";"электрик";"https://star-tex.ru/media/items/34_dD8RApM.jpg"
"АП-69-1";"красный";"";"https://star-tex.ru/media/items/21_nXTZ8eN.jpg"
"АП-69-10";"черный";"";"https://star-tex.ru/media/items/15_OOrCfbU.jpg"
"АП-69-12";"красный";"алый";"https://star-tex.ru/media/items/27_yUIGMqk.jpg"
"АП-69-13";"бежевый";"";"https://star-tex.ru/media/items/6_emFT3XB.jpg"
"АП-69-14";"синий";"темно-синий";"https://star-tex.ru/media/items/27_JBy3MrY.jpg"
"АП-69-15";"синий";"электрик";"https://star-tex.ru/media/items/17_73DlyCW.jpg"
"АП-69-17";"зеленый";"";"https://star-tex.ru/media/items/1_CpgWJ9W.jpg"
"АП-69-18";"синий";"";"https://star-tex.ru/media/items/121_M7YP7Ik.jpg"
"АП-69-2";"мультиколор";"коричнево-молочный";"https://star-tex.ru/media/items/12_xQP5vLa.jpg"
"АП-69-4";"голубой";"";"https://star-tex.ru/media/items/5319598_Image_rCuatGP.jpg"
"АП-69-6";"коралловый";"";"https://star-tex.ru/media/items/5319602_Image_BG76aFQ.jpg"
"АП-69-7";"мятный";"";"https://star-tex.ru/media/items/8_b94AuaK.jpg"
"АП-69-8";"желтый";"";"https://star-tex.ru/media/items/2_Grg3S5R.jpg"
"АП-69-9";"белый";"";"https://star-tex.ru/media/items/22_X32t0Ex.jpg"
"АП-71-1";"мультиколор";"";"https://star-tex.ru/media/items/31_qtErdhW.jpg"
"АП-73-1";"мультиколор";"бежевый";"https://star-tex.ru/media/items/37_GD3h1KP.jpg"
"АП-74-1";"мультиколор";"черный";"https://star-tex.ru/media/items/120_JfDHwrl.jpg"
"АП-76-1";"мультиколор";"";"https://star-tex.ru/media/items/26_xGWUhs1.jpg"
"АП-77-1";"мультиколор";"";"https://star-tex.ru/media/items/31_pOWZjYa.jpg"
"АП-78-1";"мультиколор";"";"https://star-tex.ru/media/items/10_TwAMnDT.jpg"
"АП-79-1";"мультиколор";"";"https://star-tex.ru/media/items/15_5RbCzFX.jpg"
"АП-80-1";"мультиколор";"";"https://star-tex.ru/media/items/1_7SEn419.jpg"
"АП-8-1";"мультиколор";"";"https://star-tex.ru/media/items/11981937_Image.jpg"
"АП-81-1";"мультиколор";"белый";"https://star-tex.ru/media/items/36_tKv3Wec.jpg"
"АП-8-2";"мультиколор";"";"https://star-tex.ru/media/items/43_8O2KhvO.jpg"
"АП-82-1";"мультиколор";"синий";"https://star-tex.ru/media/items/30_B9jJdzT.jpg"
"АП-8-3";"мультиколор";"";"https://star-tex.ru/media/items/5468875_Image.jpg"
"АП-83-1";"голубой";"";"https://star-tex.ru/media/items/4_nfE0Hca.jpg"
"АП-83-2";"мятный";"";"https://star-tex.ru/media/items/10_mbZnFrK.jpg"
"АП-83-3";"желтый";"";"https://star-tex.ru/media/items/16_q382AWl.jpg"
"АП-83-4";"зеленый";"";"https://star-tex.ru/media/items/22_vvR0XZS.jpg"
"АП-83-5";"черный";"";"https://star-tex.ru/media/items/28_3x7ooxW.jpg"
"АП-83-6";"красный";"";"https://star-tex.ru/media/items/34_kUJspqG.jpg"
"АП-83-7";"красный";"алый";"https://star-tex.ru/media/items/40_xJ5D2wB.jpg"
"АП-84-1";"мультиколор";"бежевый";"https://star-tex.ru/media/items/1_3deOZI4.jpg"
"АП-84-2";"мультиколор";"зеленый";"https://star-tex.ru/media/items/8_ui8nhSY.jpg"
"АП-85-1";"мультиколор";"черный";"https://star-tex.ru/media/items/26_NLAWXLe.jpg"
"АП-85-2";"мультиколор";"синий";"https://star-tex.ru/media/items/14_Ckfaj0V.jpg"
"АП-85-3";"";"бирюзовый";"https://star-tex.ru/media/items/19_roz3ELW.jpg"
"АП-86-1";"мультиколор";"";"https://star-tex.ru/media/items/32_4R1WodV.jpg"
"АП-87-1";"мультиколор";"колотый лед";"https://star-tex.ru/media/items/38_qQpJGiN.jpg"
"АП-88-1";"мультиколор";"";"https://star-tex.ru/media/items/43_5NFGvA8.jpg"
"АП-89-1";"мультиколор";"синий";"https://star-tex.ru/media/items/55_B3ndCfd.jpg"
"АП-90-1";"мультиколор";"черный";"https://star-tex.ru/media/items/49_vwchfdq.jpg"
"АП-91-1";"бирюзовый";"нежно-мятный";"https://star-tex.ru/media/items/61_LL8c1tE.jpg"
"АП-92-1";"персиковый";"нежно-персиковый";"https://star-tex.ru/media/items/67_VRP5Nl2.jpg"
"АП-93-1";"мультиколор";"";"https://star-tex.ru/media/items/79_A3t3gli.jpg"
"АП-94-1";"мультиколор";"синий";"https://star-tex.ru/media/items/73_uJ8PGGK.jpg"
"Б-10-1";"розовый";"лиловый";"https://star-tex.ru/media/items/2_dp0EPRi.jpg"
"Б-10-2";"черный";"";"https://star-tex.ru/media/items/6_F1oMDLE.jpg"
"Б-10-3";"розовый";"пыльно-розовый";"https://star-tex.ru/media/items/10_dEucOsm.jpg"
"Б-10-4";"бордовый";"марсала";"https://star-tex.ru/media/items/14_3AWbmIU.jpg"
"Б-10-5";"синий";"темно-синий";"https://star-tex.ru/media/items/18_ZZTagAh.jpg"
"Б-1-1";"черный";"";"https://star-tex.ru/media/items/1_NNTPnX6.jpg"
"Б-1-10";"зеленый";"темно-зеленый";"https://star-tex.ru/media/items/3460731_Image.jpg"
"Б-1-11";"коричневый";"светло-коричневый";"https://star-tex.ru/media/items/6398156_Image.jpg"
"Б-11-1";"черный";"";"https://star-tex.ru/media/items/61_nJ1xkR4.jpg"
"Б-11-10";"красный";"терракотовый";"https://star-tex.ru/media/items/21_JyWXERL.jpg"
"Б-11-11";"розовый";"пыльно-розовый";"https://star-tex.ru/media/items/25_cUpv60I.jpg"
"Б-11-12";"лиловый";"";"https://star-tex.ru/media/items/29_UhRcAgL.jpg"
"Б-11-13";"бордовый";"вишневый";"https://star-tex.ru/media/items/33_pHZ0qqu.jpg"
"Б-11-14";"бежевый";"пудрово-бежевый";"https://star-tex.ru/media/items/37_EdBV1qW.jpg"
"Б-11-15";"зеленый";"морская волна";"https://star-tex.ru/media/items/41_PAaAiC0.jpg"
"Б-11-16";"лиловый";"пыльно-лиловый";"https://star-tex.ru/media/items/53_VImeTkZ.jpg"
"Б-11-17";"зеленый";"темно-зеленый";"https://star-tex.ru/media/items/57_u2dzmf1.jpg"
"Б-11-18";"зеленый";"изумрудный";"https://star-tex.ru/media/items/49_q2cMhJB.jpg"
"Б-1-12";"зеленый";"морская волна";"https://star-tex.ru/media/items/3460758_Image.jpg"
"Б-11-2";"синий";"темно-синий";"https://star-tex.ru/media/items/65_KJLLQpm.jpg"
"Б-1-13";"голубой";"";"https://star-tex.ru/media/items/6398140_Image.jpg"
"Б-11-3";"красный";"";"https://star-tex.ru/media/items/69_gOgaZM9.jpg"
"Б-1-14";"фиолетовый";"";"https://star-tex.ru/media/items/3460762_Image.jpg"
"Б-11-4";"синий";"электрик";"https://star-tex.ru/media/items/45_pl7ewuI.jpg"
"Б-1-15";"коричневый";"темно-коричневый";"https://star-tex.ru/media/items/3460765_Image.jpg"
"Б-11-5";"зеленый";"хаки";"https://star-tex.ru/media/items/1_06LsgYG.jpg"
"Б-1-16";"синий";"электрик";"https://star-tex.ru/media/items/4945410_Image.jpg"
"Б-11-6";"серый";"темно-серый";"https://star-tex.ru/media/items/5_kHk4SC7.jpg"
"Б-1-17";"красный";"";"https://star-tex.ru/media/items/3460764_Image.jpg"
"Б-11-7";"зеленый";"бриллиантовый зеленый";"https://star-tex.ru/media/items/9_H0Ygfyb.jpg"
"Б-1-18";"розовый";"ярко-розовый";"https://star-tex.ru/media/items/6398164_Image.jpg"
"Б-11-8";"красный";"марсала";"https://star-tex.ru/media/items/13_2qs9q56.jpg"
"Б-1-19";"фиолетовый";"серовато-пурпурный";"https://star-tex.ru/media/items/6398148_Image.jpg"
"Б-11-9";"голубой";"серо-голубой";"https://star-tex.ru/media/items/17_gVxV4x1.jpg"
"Б-1-2";"красный";"алый";"https://star-tex.ru/media/items/8372452_Image.jpg"
"Б-12-1";"черный";"";"https://star-tex.ru/media/items/2_1I038Zt.jpg"
"Б-12-2";"бордовый";"марсала";"https://star-tex.ru/media/items/7_eiFMJ9j.jpg"
"Б-12-3";"синий";"темно-синий";"https://star-tex.ru/media/items/27_yMBRp5G.jpg"
"Б-12-4";"зеленый";"изумрудный";"https://star-tex.ru/media/items/17_NeO1sv2.jpg"
"Б-12-5";"хаки";"";"https://star-tex.ru/media/items/12_Gd1jjkL.jpg"
"Б-12-6";"лиловый";"пыльно-лиловый";"https://star-tex.ru/media/items/22_NJZdyzW.jpg"
"Б-12-7";"розовый";"пыльно-розовый";"https://star-tex.ru/media/items/32_UKEYLDV.jpg"
"Б-1-3";"белый";"";"https://star-tex.ru/media/items/4945390_Image.jpg"
"Б-1-4";"серый";"стальной";"https://star-tex.ru/media/items/4945382_Image.jpg"
"Б-1-5";"синий";"темно-синий";"https://star-tex.ru/media/items/3460759_Image.jpg"
"Б-1-6";"синий";"";"https://star-tex.ru/media/items/6398172_Image.jpg"
"Б-1-7";"розовый";"светло-розовый";"https://star-tex.ru/media/items/4945402_Image.jpg"
"Б-1-8";"бордовый";"вишневый";"https://star-tex.ru/media/items/3460763_Image.jpg"
"Б-1-9";"бордовый";"свекольный";"https://star-tex.ru/media/items/4945406_Image.jpg"
"Б-4-1";"белый";"";"https://star-tex.ru/media/items/16432303_Image.jpg"
"Б-4-10";"бордовый";"марсала";"https://star-tex.ru/media/items/16432191_Image.jpg"
"Б-4-11";"черный";"";"https://star-tex.ru/media/items/16432289_Image.jpg"
"Б-4-12";"голубой";"";"https://star-tex.ru/media/items/16432149_Image.jpg"
"Б-4-13";"синий";"морская волна";"https://star-tex.ru/media/items/16432163_Image.jpg"
"Б-4-14";"коричневый";"";"https://star-tex.ru/media/items/16432275_Image.jpg"
"Б-4-2";"красный";"";"https://star-tex.ru/media/items/16432261_Image.jpg"
"Б-4-3";"сиреневый";"пыльно-лиловый";"https://star-tex.ru/media/items/9_x6mb4Y9.jpg"
"Б-4-4";"бордовый";"красно-бордовый";"https://star-tex.ru/media/items/16432205_Image.jpg"
"Б-4-5";"фиолетовый";"";"https://star-tex.ru/media/items/16432177_Image.jpg"
"Б-4-6";"синий";"темно-синий";"https://star-tex.ru/media/items/16432219_Image.jpg"
"Б-4-7";"зеленый";"темно-зеленый";"https://star-tex.ru/media/items/16432233_Image.jpg"
"Б-4-8";"синий";"электрик";"https://star-tex.ru/media/items/16432247_Image.jpg"
"Б-4-9";"серый";"";"https://star-tex.ru/media/items/410_3MfdZxE.jpg"
"Б-5-1";"черный";"";"https://star-tex.ru/media/items/17_ZRaPmA9.jpg"
"Б-5-10";"серый";"";"https://star-tex.ru/media/items/33_wW2ScSH.jpg"
"Б-5-11";"коричневый";"";"https://star-tex.ru/media/items/37_pWBbrwt.jpg"
"Б-5-12";"бирюзовый";"морская волна";"https://star-tex.ru/media/items/41_ib9RKtK.jpg"
"Б-5-13";"фиолетовый";"";"https://star-tex.ru/media/items/45_JFG6dTm.jpg"
"Б-5-14";"бордовый";"марсала";"https://star-tex.ru/media/items/5_KbtziMm.jpg"
"Б-5-2";"белый";"";"https://star-tex.ru/media/items/12_N6OtLX7.jpg"
"Б-5-3";"молочный";"";"https://star-tex.ru/media/items/16_WaGFcQk.jpg"
"Б-5-4";"синий";"темно-синий";"https://star-tex.ru/media/items/1_YDwFxK1.jpg"
"Б-5-5";"красный";"";"https://star-tex.ru/media/items/13_2lCzdL1.jpg"
"Б-5-6";"синий";"электрик";"https://star-tex.ru/media/items/21_vg7yAnh.jpg"
"Б-5-7";"бордовый";"сливовый";"https://star-tex.ru/media/items/9_SMjDulh.jpg"
"Б-5-8";"зеленый";"темно-зеленый";"https://star-tex.ru/media/items/25_Kj3ysiq.jpg"
"Б-5-9";"сиреневый";"пыльно-лиловый";"https://star-tex.ru/media/items/29_Rvf6S5t.jpg"
"Б-6-1";"бордовый";"";"https://star-tex.ru/media/items/32_3mdUdsd.jpg"
"Б-6-10";"сиреневый";"пыльно-лиловый";"https://star-tex.ru/media/items/36,1.jpg"
"Б-6-2";"зеленый";"изумрудный";"https://star-tex.ru/media/items/36_aemifTd.jpg"
"Б-6-3";"синий";"темно-синий";"https://star-tex.ru/media/items/5_7uG5M9a.jpg"
"Б-6-4";"черный";"";"https://star-tex.ru/media/items/44_GZNa3U8.jpg"
"Б-6-5";"сиреневый";"";"https://star-tex.ru/media/items/1_H8X0rNs.jpg"
"Б-6-6";"зеленый";"оливковый";"https://star-tex.ru/media/items/9_52GCJEC.jpg"
"Б-6-7";"бежевый";"пудровый";"https://star-tex.ru/media/items/13_qjnOmEC.jpg"
"Б-6-8";"красный";"";"https://star-tex.ru/media/items/17_oyqdOL7.jpg"
"Б-6-8";"синий";"электрик";"https://star-tex.ru/media/items/21_tcOw6aJ.jpg"
"Б-6-8";"коричневый";"";"https://star-tex.ru/media/items/25_71ivf17.jpg"
"Б-6-9";"серый";"серо-голубой";"https://star-tex.ru/media/items/30_8jon7BA.jpg"
"Б-7-1";"серый";"серо-голубой";"https://star-tex.ru/media/items/37_gx7QTqN.jpg"
"Б-7-2";"синий";"темно-синий";"https://star-tex.ru/media/items/41_Mk06hSH.jpg"
"Б-7-3";"бордовый";"";"https://star-tex.ru/media/items/45_ALNHGZn.jpg"
"Б-7-4";"розовый";"пудровый";"https://star-tex.ru/media/items/49_3pS22Tl.jpg"
"Б-7-5";"коричневый";"";"https://star-tex.ru/media/items/53_GFkGbDB.jpg"
"Б-7-6";"красный";"";"https://star-tex.ru/media/items/57_ApvFKks.jpg"
"Б-7-7";"черный";"";"https://star-tex.ru/media/items/61_A9GGyr6.jpg"
"Б-7-8";"фиолетовый";"пыльно-лиловый";"https://star-tex.ru/media/items/2_dk0xtiX.jpg"
"Б-8-1";"синий";"морская волна";"https://star-tex.ru/media/items/iz01.jpg"
"Б-8-10";"бежевый";"";"https://star-tex.ru/media/items/beige01_t0bTIHb.jpg"
"Б-8-11";"серый";"";"https://star-tex.ru/media/items/gray01_QrVxLVs.jpg"
"Б-8-12";"зеленый";"";"https://star-tex.ru/media/items/green01_ZNYJAfQ.jpg"
"Б-8-13";"бордовый";"марсала";"https://star-tex.ru/media/items/marsala01_4LA1yWN.jpg"
"Б-8-14";"синий";"электрик";"https://star-tex.ru/media/items/elec01.jpg"
"Б-8-15";"красный";"";"https://star-tex.ru/media/items/red01_1J7cFEJ.jpg"
"Б-8-2";"черный";"";"https://star-tex.ru/media/items/black01_BilZB0M.jpg"
"Б-8-3";"фуксия";"";"https://star-tex.ru/media/items/fyks01_bPoTAg6.jpg"
"Б-8-4";"бордовый";"вишневый";"https://star-tex.ru/media/items/mars01_f5ykTQ2.jpg"
"Б-8-5";"коричневый";"какао";"https://star-tex.ru/media/items/kakao01.jpg"
"Б-8-6";"синий";"";"https://star-tex.ru/media/items/blue01_OlVwZRv.jpg"
"Б-8-7";"розовый";"";"https://star-tex.ru/media/items/rose01_LfdxWQZ.jpg"
"Б-8-8";"серый";"серо-голубой";"https://star-tex.ru/media/items/svser01.jpg"
"Б-8-9";"розовый";"пудровый";"https://star-tex.ru/media/items/pers01.jpg"
"Б-9-1";"бежевый";"";"https://star-tex.ru/media/items/beige01_rlprTuT.jpg"
"Б-9-10";"синий";"морская волна";"https://star-tex.ru/media/items/more01.jpg"
"Б-9-11";"зеленый";"";"https://star-tex.ru/media/items/green01_OHP3Fmu.jpg"
